id	basisOfRecord	occurrenceID	individualCount	occurrenceStatus	occurrenceRemarks	eventID	identifiedBy	identificationVerificationStatus	scientificNameID	scientificName	kingdom	taxonRank	vernacularName
ZNP:Birds:2020-10-B:DTP	HumanObservation	ZNP:Birds:20:06681	0	absent		ZNP:Birds:2020-10-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:137179	Phalacrocorax carbo (Linnaeus, 1758)	Animalia	species	Aalscholver
ZNP:Birds:2020-11-B:FTP	HumanObservation	ZNP:Birds:20:06682	0	absent		ZNP:Birds:2020-11-B:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:137179	Phalacrocorax carbo (Linnaeus, 1758)	Animalia	species	Aalscholver
ZNP:Birds:2020-11-B:DTP	HumanObservation	ZNP:Birds:20:06683	0	absent		ZNP:Birds:2020-11-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:137179	Phalacrocorax carbo (Linnaeus, 1758)	Animalia	species	Aalscholver
ZNP:Birds:2020-12-A:FTP	HumanObservation	ZNP:Birds:20:06684	0	absent		ZNP:Birds:2020-12-A:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:137179	Phalacrocorax carbo (Linnaeus, 1758)	Animalia	species	Aalscholver
ZNP:Birds:2020-12-A:DTP	HumanObservation	ZNP:Birds:20:06685	0	absent		ZNP:Birds:2020-12-A:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:137179	Phalacrocorax carbo (Linnaeus, 1758)	Animalia	species	Aalscholver
ZNP:Birds:2020-01-A:FTP	HumanObservation	ZNP:Birds:20:06686	0	absent		ZNP:Birds:2020-01-A:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-01-A:DTP	HumanObservation	ZNP:Birds:20:06687	0	absent		ZNP:Birds:2020-01-A:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-01-B:FTP	HumanObservation	ZNP:Birds:20:06688	0	absent		ZNP:Birds:2020-01-B:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-01-B:DTP	HumanObservation	ZNP:Birds:20:06689	0	absent		ZNP:Birds:2020-01-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-02-A:FTP	HumanObservation	ZNP:Birds:20:06690	2	present		ZNP:Birds:2020-02-A:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-02-A:DTP	HumanObservation	ZNP:Birds:20:06691	0	absent		ZNP:Birds:2020-02-A:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-03-A:FTP	HumanObservation	ZNP:Birds:20:06692	0	absent		ZNP:Birds:2020-03-A:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-03-A:DTP	HumanObservation	ZNP:Birds:20:06693	0	absent		ZNP:Birds:2020-03-A:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-03-B:FTP	HumanObservation	ZNP:Birds:20:06694	2	present		ZNP:Birds:2020-03-B:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-03-B:DTP	HumanObservation	ZNP:Birds:20:06695	0	absent		ZNP:Birds:2020-03-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-04-A:FTP	HumanObservation	ZNP:Birds:20:06696	1	present		ZNP:Birds:2020-04-A:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-04-A:DTP	HumanObservation	ZNP:Birds:20:06697	1	present		ZNP:Birds:2020-04-A:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-04-B:FTP	HumanObservation	ZNP:Birds:20:06698	1	present		ZNP:Birds:2020-04-B:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-04-B:DTP	HumanObservation	ZNP:Birds:20:06699	0	absent		ZNP:Birds:2020-04-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-05-A:FTP	HumanObservation	ZNP:Birds:20:06700	0	absent		ZNP:Birds:2020-05-A:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-05-A:DTP	HumanObservation	ZNP:Birds:20:06701	1	present		ZNP:Birds:2020-05-A:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-05-B:FTP	HumanObservation	ZNP:Birds:20:06702	1	present		ZNP:Birds:2020-05-B:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-05-B:DTP	HumanObservation	ZNP:Birds:20:06703	0	absent		ZNP:Birds:2020-05-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-06-B:FTP	HumanObservation	ZNP:Birds:20:06704	1	present		ZNP:Birds:2020-06-B:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-06-B:DTP	HumanObservation	ZNP:Birds:20:06705	0	absent		ZNP:Birds:2020-06-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-07-A:FTP	HumanObservation	ZNP:Birds:20:06706	0	absent		ZNP:Birds:2020-07-A:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-07-A:DTP	HumanObservation	ZNP:Birds:20:06707	0	absent		ZNP:Birds:2020-07-A:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-08-B:FTP	HumanObservation	ZNP:Birds:20:06708	0	absent		ZNP:Birds:2020-08-B:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-08-B:DTP	HumanObservation	ZNP:Birds:20:06709	0	absent		ZNP:Birds:2020-08-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-09-A:FTP	HumanObservation	ZNP:Birds:20:06710	0	absent		ZNP:Birds:2020-09-A:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-09-A:DTP	HumanObservation	ZNP:Birds:20:06711	0	absent		ZNP:Birds:2020-09-A:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-09-B:FTP	HumanObservation	ZNP:Birds:20:06712	0	absent		ZNP:Birds:2020-09-B:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-09-B:DTP	HumanObservation	ZNP:Birds:20:06713	0	absent		ZNP:Birds:2020-09-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-10-B:FTP	HumanObservation	ZNP:Birds:20:06714	0	absent		ZNP:Birds:2020-10-B:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-10-B:DTP	HumanObservation	ZNP:Birds:20:06715	0	absent		ZNP:Birds:2020-10-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-11-B:FTP	HumanObservation	ZNP:Birds:20:06716	0	absent		ZNP:Birds:2020-11-B:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-11-B:DTP	HumanObservation	ZNP:Birds:20:06717	0	absent		ZNP:Birds:2020-11-B:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-12-A:FTP	HumanObservation	ZNP:Birds:20:06718	0	absent		ZNP:Birds:2020-12-A:FTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-12-A:DTP	HumanObservation	ZNP:Birds:20:06719	0	absent		ZNP:Birds:2020-12-A:DTP	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:212668	Ardea cinerea Linnaeus, 1758	Animalia	species	Blauwe reiger
ZNP:Birds:2020-01-A:FTP	HumanObservation	ZNP:Birds:20:06720	0	absent		ZNP:Birds:2020-01-A:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-01-A:DTP	HumanObservation	ZNP:Birds:20:06721	0	absent		ZNP:Birds:2020-01-A:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-01-B:FTP	HumanObservation	ZNP:Birds:20:06722	0	absent		ZNP:Birds:2020-01-B:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-01-B:DTP	HumanObservation	ZNP:Birds:20:06723	0	absent		ZNP:Birds:2020-01-B:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-02-A:FTP	HumanObservation	ZNP:Birds:20:06724	0	absent		ZNP:Birds:2020-02-A:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-02-A:DTP	HumanObservation	ZNP:Birds:20:06725	0	absent		ZNP:Birds:2020-02-A:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-03-A:FTP	HumanObservation	ZNP:Birds:20:06726	0	absent		ZNP:Birds:2020-03-A:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-03-A:DTP	HumanObservation	ZNP:Birds:20:06727	0	absent		ZNP:Birds:2020-03-A:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-03-B:FTP	HumanObservation	ZNP:Birds:20:06728	0	absent		ZNP:Birds:2020-03-B:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-03-B:DTP	HumanObservation	ZNP:Birds:20:06729	0	absent		ZNP:Birds:2020-03-B:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-04-A:FTP	HumanObservation	ZNP:Birds:20:06730	0	absent		ZNP:Birds:2020-04-A:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-04-A:DTP	HumanObservation	ZNP:Birds:20:06731	0	absent		ZNP:Birds:2020-04-A:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-04-B:FTP	HumanObservation	ZNP:Birds:20:06732	0	absent		ZNP:Birds:2020-04-B:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-04-B:DTP	HumanObservation	ZNP:Birds:20:06733	1	present		ZNP:Birds:2020-04-B:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-05-A:FTP	HumanObservation	ZNP:Birds:20:06734	0	absent		ZNP:Birds:2020-05-A:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-05-A:DTP	HumanObservation	ZNP:Birds:20:06735	0	absent		ZNP:Birds:2020-05-A:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-05-B:FTP	HumanObservation	ZNP:Birds:20:06736	0	absent		ZNP:Birds:2020-05-B:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-05-B:DTP	HumanObservation	ZNP:Birds:20:06737	0	absent		ZNP:Birds:2020-05-B:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-06-B:FTP	HumanObservation	ZNP:Birds:20:06738	0	absent		ZNP:Birds:2020-06-B:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-06-B:DTP	HumanObservation	ZNP:Birds:20:06739	1	present		ZNP:Birds:2020-06-B:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-07-A:FTP	HumanObservation	ZNP:Birds:20:06740	0	absent		ZNP:Birds:2020-07-A:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-07-A:DTP	HumanObservation	ZNP:Birds:20:06741	0	absent		ZNP:Birds:2020-07-A:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-08-B:FTP	HumanObservation	ZNP:Birds:20:06742	0	absent		ZNP:Birds:2020-08-B:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-08-B:DTP	HumanObservation	ZNP:Birds:20:06743	0	absent		ZNP:Birds:2020-08-B:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-09-A:FTP	HumanObservation	ZNP:Birds:20:06744	0	absent		ZNP:Birds:2020-09-A:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-09-A:DTP	HumanObservation	ZNP:Birds:20:06745	0	absent		ZNP:Birds:2020-09-A:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-09-B:FTP	HumanObservation	ZNP:Birds:20:06746	0	absent		ZNP:Birds:2020-09-B:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-09-B:DTP	HumanObservation	ZNP:Birds:20:06747	0	absent		ZNP:Birds:2020-09-B:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-10-B:FTP	HumanObservation	ZNP:Birds:20:06748	0	absent		ZNP:Birds:2020-10-B:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-10-B:DTP	HumanObservation	ZNP:Birds:20:06749	0	absent		ZNP:Birds:2020-10-B:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-11-B:FTP	HumanObservation	ZNP:Birds:20:06750	0	absent		ZNP:Birds:2020-11-B:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-11-B:DTP	HumanObservation	ZNP:Birds:20:06751	0	absent		ZNP:Birds:2020-11-B:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-12-A:FTP	HumanObservation	ZNP:Birds:20:06752	0	absent		ZNP:Birds:2020-12-A:FTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-12-A:DTP	HumanObservation	ZNP:Birds:20:06753	0	absent		ZNP:Birds:2020-12-A:DTP	Wouter Faveyts	validated		Hirundo rustica Linnaeus, 1758	Animalia	species	Boerenzwaluw
ZNP:Birds:2020-01-A:FTP	HumanObservation	ZNP:Birds:20:06754	0	absent		ZNP:Birds:2020-01-A:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-01-A:DTP	HumanObservation	ZNP:Birds:20:06755	0	absent		ZNP:Birds:2020-01-A:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-01-B:FTP	HumanObservation	ZNP:Birds:20:06756	0	absent		ZNP:Birds:2020-01-B:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-01-B:DTP	HumanObservation	ZNP:Birds:20:06757	0	absent		ZNP:Birds:2020-01-B:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-02-A:FTP	HumanObservation	ZNP:Birds:20:06758	0	absent		ZNP:Birds:2020-02-A:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-02-A:DTP	HumanObservation	ZNP:Birds:20:06759	0	absent		ZNP:Birds:2020-02-A:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-03-A:FTP	HumanObservation	ZNP:Birds:20:06760	0	absent		ZNP:Birds:2020-03-A:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-03-A:DTP	HumanObservation	ZNP:Birds:20:06761	0	absent		ZNP:Birds:2020-03-A:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-03-B:FTP	HumanObservation	ZNP:Birds:20:06762	0	absent		ZNP:Birds:2020-03-B:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-03-B:DTP	HumanObservation	ZNP:Birds:20:06763	0	absent		ZNP:Birds:2020-03-B:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-04-A:FTP	HumanObservation	ZNP:Birds:20:06764	0	absent		ZNP:Birds:2020-04-A:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-04-A:DTP	HumanObservation	ZNP:Birds:20:06765	0	absent		ZNP:Birds:2020-04-A:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-04-B:FTP	HumanObservation	ZNP:Birds:20:06766	0	absent		ZNP:Birds:2020-04-B:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-04-B:DTP	HumanObservation	ZNP:Birds:20:06767	0	absent		ZNP:Birds:2020-04-B:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-05-A:FTP	HumanObservation	ZNP:Birds:20:06768	1	present		ZNP:Birds:2020-05-A:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-05-A:DTP	HumanObservation	ZNP:Birds:20:06769	0	absent		ZNP:Birds:2020-05-A:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-05-B:FTP	HumanObservation	ZNP:Birds:20:06770	0	absent		ZNP:Birds:2020-05-B:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-05-B:DTP	HumanObservation	ZNP:Birds:20:06771	0	absent		ZNP:Birds:2020-05-B:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-06-B:FTP	HumanObservation	ZNP:Birds:20:06772	0	absent		ZNP:Birds:2020-06-B:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-06-B:DTP	HumanObservation	ZNP:Birds:20:06773	0	absent		ZNP:Birds:2020-06-B:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-07-A:FTP	HumanObservation	ZNP:Birds:20:06774	0	absent		ZNP:Birds:2020-07-A:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-07-A:DTP	HumanObservation	ZNP:Birds:20:06775	0	absent		ZNP:Birds:2020-07-A:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-08-B:FTP	HumanObservation	ZNP:Birds:20:06776	0	absent		ZNP:Birds:2020-08-B:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-08-B:DTP	HumanObservation	ZNP:Birds:20:06777	0	absent		ZNP:Birds:2020-08-B:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-09-A:FTP	HumanObservation	ZNP:Birds:20:06778	0	absent		ZNP:Birds:2020-09-A:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-09-A:DTP	HumanObservation	ZNP:Birds:20:06779	0	absent		ZNP:Birds:2020-09-A:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-09-B:FTP	HumanObservation	ZNP:Birds:20:06780	0	absent		ZNP:Birds:2020-09-B:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-09-B:DTP	HumanObservation	ZNP:Birds:20:06781	0	absent		ZNP:Birds:2020-09-B:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-10-B:FTP	HumanObservation	ZNP:Birds:20:06782	0	absent		ZNP:Birds:2020-10-B:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-10-B:DTP	HumanObservation	ZNP:Birds:20:06783	0	absent		ZNP:Birds:2020-10-B:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-11-B:FTP	HumanObservation	ZNP:Birds:20:06784	0	absent		ZNP:Birds:2020-11-B:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-11-B:DTP	HumanObservation	ZNP:Birds:20:06785	0	absent		ZNP:Birds:2020-11-B:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-12-A:FTP	HumanObservation	ZNP:Birds:20:06786	0	absent		ZNP:Birds:2020-12-A:FTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-12-A:DTP	HumanObservation	ZNP:Birds:20:06787	0	absent		ZNP:Birds:2020-12-A:DTP	Wouter Faveyts	validated		Ficedula hypoleuca (Pallas, 1764)	Animalia	species	Bonte vliegenvanger
ZNP:Birds:2020-01-A:FTP	HumanObservation	ZNP:Birds:20:06788	0	absent		ZNP:Birds:2020-01-A:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-01-A:DTP	HumanObservation	ZNP:Birds:20:06789	0	absent		ZNP:Birds:2020-01-A:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-01-B:FTP	HumanObservation	ZNP:Birds:20:06790	0	absent		ZNP:Birds:2020-01-B:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-01-B:DTP	HumanObservation	ZNP:Birds:20:06791	0	absent		ZNP:Birds:2020-01-B:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-02-A:FTP	HumanObservation	ZNP:Birds:20:06792	0	absent		ZNP:Birds:2020-02-A:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
